name,date (JD),x (AU),y (AU),z (AU),vx (AU/yr),vy (AU/yr),vz (AU/yr),mass (M_sun),radius (AU)
Pluto,2451544.5,-9.876866563865008,-27.95802013288459,5.850814086362886,1.1099960012451573,-0.5587919773846469,-0.26196905319085695,6.581196581196581e-09,7.941176470588235e-06
Pluto,2451910.5,-8.762079840261546,-28.50133814629653,5.586028890223711,1.1173173861564107,-0.5262345994100689,-0.27176483265123474,6.581196581196581e-09,7.941176470588235e-06
Pluto,2452275.5,-7.638545140439133,-29.00430854248634,5.314100549562671,1.1263459482065223,-0.48750540220278843,-0.275563074317548,6.581196581196581e-09,7.941176470588235e-06
Pluto,2452640.5,-6.504149412341547,-29.46826108932373,5.034767970053615,1.1371112048246255,-0.4455906568161338,-0.27915564167376233,6.581196581196581e-09,7.941176470588235e-06
Pluto,2453005.5,-5.359947844315259,-29.89274459970304,4.748491505216634,1.149172530676138,-0.4023425449777746,-0.28533594092707054,6.581196581196581e-09,7.941176470588235e-06
Pluto,2453371.5,-4.204087023136169,-30.27818610218182,4.454924159471448,1.160870728315467,-0.3622446193677892,-0.2989266999469195,6.581196581196581e-09,7.941176470588235e-06
Pluto,2453736.5,-3.044463853585526,-30.6219691299724,4.156140070519889,1.1647290881108032,-0.32491251850257685,-0.30653009934849723,6.581196581196581e-09,7.941176470588235e-06
Pluto,2454101.5,-1.879732559807145,-30.92479496023574,3.851847697011096,1.16560249603857,-0.28622202675152864,-0.3099842273250316,6.581196581196581e-09,7.941176470588235e-06
Pluto,2454466.5,-0.7118896500934316,-31.18644022557833,3.542543869784541,1.165768802427473,-0.24455388365991745,-0.3106912684695461,6.581196581196581e-09,7.941176470588235e-06
Pluto,2454832.5,0.4601349131441423,-31.40755649287824,3.227865925423198,1.1700175190455837,-0.19699998004839955,-0.3122082445767524,6.581196581196581e-09,7.941176470588235e-06
Pluto,2455197.5,1.627764779551908,-31.58746961125023,2.909986050962041,1.1704610847847825,-0.15619932827027322,-0.31958805479992397,6.581196581196581e-09,7.941176470588235e-06
Pluto,2455562.5,2.792203841080158,-31.72784758702315,2.588531920174224,1.1664547593582053,-0.11961508640560374,-0.32678665432022,6.581196581196581e-09,7.941176470588235e-06
Pluto,2455927.5,3.951913396601101,-31.83003400734315,2.263967203359825,1.158580788362719,-0.0855760639238956,-0.3308235472277168,6.581196581196581e-09,7.941176470588235e-06
Pluto,2456293.5,5.109055644835958,-31.89550044132715,1.935840039213541,1.1479704042949312,-0.04986409666856175,-0.3263756802542487,6.581196581196581e-09,7.941176470588235e-06
Pluto,2456658.5,6.256768870948246,-31.92487463055078,1.606378897012432,1.143199609089212,-0.010959452445714122,-0.32602382286135356,6.581196581196581e-09,7.941176470588235e-06
Pluto,2457023.5,7.397763344808193,-31.91902665432166,1.275076836123042,1.1395375871538522,0.026927576733168753,-0.3289020321348766,6.581196581196581e-09,7.941176470588235e-06
Pluto,2457388.5,8.531441934368171,-31.87827760946486,0.9423191373893125,1.1341171047908762,0.06174929478938,-0.33405466766293984,6.581196581196581e-09,7.941176470588235e-06
Pluto,2457754.5,9.660085861080269,-31.80258150904529,0.6075592327720413,1.1217826848554713,0.0901134632443845,-0.33875574153894594,6.581196581196581e-09,7.941176470588235e-06
Pluto,2458119.5,10.77646387992418,-31.69254932809757,0.2730390246846001,1.1091433462808211,0.12332830131281133,-0.33604708232651365,6.581196581196581e-09,7.941176470588235e-06
Pluto,2458484.5,11.88246857449102,-31.54826428727052,-0.06178668190376348,1.0974837123976418,0.1593012361284049,-0.3321240202061153,6.581196581196581e-09,7.941176470588235e-06
Pluto,2458849.5,12.97671169557805,-31.37016602652889,-0.3965593867861124,1.0872069100040298,0.1963828020767166,-0.33015566011305236,6.581196581196581e-09,7.941176470588235e-06
Pluto,2459215.5,14.06062197346471,-31.15832169331959,-0.7318486381238616,1.078250712613443,0.23073662196605896,-0.3359177933532013,6.581196581196581e-09,7.941176470588235e-06
Pluto,2459580.5,15.12675095161139,-30.91501210558486,-1.065504200934967,1.0613953480943432,0.25886656893831833,-0.3378903606106533,6.581196581196581e-09,7.941176470588235e-06
Pluto,2459945.5,16.17679912937429,-30.64120849558012,-1.398103036287991,1.0416309154041923,0.28544379736968645,-0.33606074709793293,6.581196581196581e-09,7.941176470588235e-06
Pluto,2460310.5,17.20997344880075,-30.33864393367707,-1.729336516858273,1.0219372426718292,0.31274308719569843,-0.3309285141728266,6.581196581196581e-09,7.941176470588235e-06
Pluto,2460676.5,18.22881632666475,-30.0080129390195,-2.059815785829023,1.0077166616289408,0.3454265986522567,-0.3243717823322968,6.581196581196581e-09,7.941176470588235e-06
