frame,pos_x,pos_y,pos_z,size_x,size_y,size_z,center_of_mass_x,center_of_mass_y,mass,center_of_mass_z
47,75,75,0,25,25,25,0,0,0,0
47,75,50,25,25,25,25,88.3681,62.0226,26.7945,5
47,50,75,25,25,25,25,0,0,0,0
47,75,75,25,25,25,25,87.2621,84.9432,34.2366,4
47,50,0,50,25,25,25,67.2492,15.4669,51.5695,7
47,75,0,50,25,25,25,93.787,6.61389,67.7211,2
47,50,25,50,25,25,25,55.7573,43.5017,67.7295,4
47,50,0,75,25,25,25,70.8651,11.5189,91.2339,2
47,75,25,50,25,25,25,0,0,0,0
47,75,0,75,25,25,25,0,0,0,0
47,50,25,75,25,25,25,0,0,0,0
47,75,25,75,25,25,25,0,0,0,0
47,0,50,50,25,25,25,0,0,0,0
47,25,50,50,25,25,25,0,0,0,0
47,0,75,50,25,25,25,0,0,0,0
47,0,50,75,25,25,25,16.2154,60.1235,87.2875,2
47,25,75,50,25,25,25,37.368,99.8239,53.3248,3
47,25,50,75,25,25,25,0,0,0,0
47,0,75,75,25,25,25,0,0,0,0
47,25,75,75,25,25,25,38.3915,79.2198,87.4233,1
47,50,50,50,25,25,25,0,0,0,0
47,75,50,50,25,25,25,0,0,0,0
47,50,75,50,25,25,25,52.9978,81.9003,56.572,4
47,50,50,75,25,25,25,0,0,0,0
47,75,75,50,25,25,25,0,0,0,0
47,75,50,75,25,25,25,0,0,0,0
47,50,75,75,25,25,25,68.6644,91.8893,86.6024,3
47,75,75,75,25,25,25,0,0,0,0
47,25,0,25,12.5,12.5,12.5,0,0,0,0
47,37.5,0,25,12.5,12.5,12.5,0,0,0,0
47,25,12.5,25,12.5,12.5,12.5,0,0,0,0
47,25,0,37.5,12.5,12.5,12.5,0,0,0,0
47,37.5,12.5,25,12.5,12.5,12.5,44.5093,15.4406,30.0488,3
47,37.5,0,37.5,12.5,12.5,12.5,47.7376,4.63366,39.601,1
47,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
47,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
47,0,50,0,12.5,12.5,12.5,0,0,0,0
47,12.5,50,0,12.5,12.5,12.5,0,0,0,0
47,0,62.5,0,12.5,12.5,12.5,0,0,0,0
47,0,50,12.5,12.5,12.5,12.5,0,0,0,0
47,12.5,62.5,0,12.5,12.5,12.5,24.5288,69.7191,7.43359,9
47,12.5,50,12.5,12.5,12.5,12.5,15.0351,60.8494,14.4177,5
47,0,62.5,12.5,12.5,12.5,12.5,0,0,0,0
47,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
47,0,75,25,12.5,12.5,12.5,0,0,0,0
47,12.5,75,25,12.5,12.5,12.5,0,0,0,0
47,0,87.5,25,12.5,12.5,12.5,0,0,0,0
47,0,75,37.5,12.5,12.5,12.5,0,0,0,0
47,12.5,87.5,25,12.5,12.5,12.5,18.2608,94.1369,34.9419,8
47,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
47,0,87.5,37.5,12.5,12.5,12.5,0,0,0,0
47,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
47,25,0,75,12.5,12.5,12.5,0,0,0,0
47,37.5,0,75,12.5,12.5,12.5,40.2419,4.50543,82.3827,1
47,25,12.5,75,12.5,12.5,12.5,0,0,0,0
47,25,0,87.5,12.5,12.5,12.5,0,0,0,0
47,37.5,12.5,75,12.5,12.5,12.5,0,0,0,0
47,37.5,0,87.5,12.5,12.5,12.5,0,0,0,0
47,25,12.5,87.5,12.5,12.5,12.5,25.7439,19.1672,92.7697,1
47,37.5,12.5,87.5,12.5,12.5,12.5,0,0,0,0
47,75,50,25,12.5,12.5,12.5,0,0,0,0
47,87.5,50,25,12.5,12.5,12.5,91.7637,60.2144,26.1214,3
47,75,62.5,25,12.5,12.5,12.5,83.2748,64.7349,27.8042,2
47,75,50,37.5,12.5,12.5,12.5,0,0,0,0
47,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
47,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
47,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
47,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
47,50,0,50,12.5,12.5,12.5,0,0,0,0
47,62.5,0,50,12.5,12.5,12.5,0,0,0,0
47,50,12.5,50,12.5,12.5,12.5,0,0,0,0
47,50,0,62.5,12.5,12.5,12.5,0,0,0,0
47,62.5,12.5,50,12.5,12.5,12.5,67.2492,15.4669,51.5695,7
47,62.5,0,62.5,12.5,12.5,12.5,0,0,0,0
47,50,12.5,62.5,12.5,12.5,12.5,0,0,0,0
47,62.5,12.5,62.5,12.5,12.5,12.5,0,0,0,0
47,50,25,50,12.5,12.5,12.5,0,0,0,0
47,62.5,25,50,12.5,12.5,12.5,0,0,0,0
47,50,37.5,50,12.5,12.5,12.5,60.5979,45.4491,57.4171,1
47,50,25,62.5,12.5,12.5,12.5,0,0,0,0
47,62.5,37.5,50,12.5,12.5,12.5,0,0,0,0
47,62.5,25,62.5,12.5,12.5,12.5,0,0,0,0
47,50,37.5,62.5,12.5,12.5,12.5,54.1438,42.8525,71.1669,3
47,62.5,37.5,62.5,12.5,12.5,12.5,0,0,0,0
47,50,75,50,12.5,12.5,12.5,51.5004,76.5145,51.6105,3
47,62.5,75,50,12.5,12.5,12.5,0,0,0,0
47,50,87.5,50,12.5,12.5,12.5,0,0,0,0
47,50,75,62.5,12.5,12.5,12.5,0,0,0,0
47,62.5,87.5,50,12.5,12.5,12.5,0,0,0,0
47,62.5,75,62.5,12.5,12.5,12.5,0,0,0,0
47,50,87.5,62.5,12.5,12.5,12.5,57.4899,98.0578,71.4562,1
47,62.5,87.5,62.5,12.5,12.5,12.5,0,0,0,0
47,12.5,62.5,0,6.25,6.25,6.25,0,0,0,0
47,18.75,62.5,0,6.25,6.25,6.25,24.0696,64.6144,5.98731,4
47,12.5,68.75,0,6.25,6.25,6.25,0,0,0,0
47,12.5,62.5,6.25,6.25,6.25,6.25,0,0,0,0
47,18.75,68.75,0,6.25,6.25,6.25,0,0,0,0
47,18.75,62.5,6.25,6.25,6.25,6.25,0,0,0,0
47,12.5,68.75,6.25,6.25,6.25,6.25,0,0,0,0
47,18.75,68.75,6.25,6.25,6.25,6.25,24.8962,73.8029,8.59062,5
47,12.5,87.5,25,6.25,6.25,6.25,0,0,0,0
47,18.75,87.5,25,6.25,6.25,6.25,0,0,0,0
47,12.5,93.75,25,6.25,6.25,6.25,0,0,0,0
47,12.5,87.5,31.25,6.25,6.25,6.25,12.6807,93.0886,34.295,3
47,18.75,93.75,25,6.25,6.25,6.25,0,0,0,0
47,18.75,87.5,31.25,6.25,6.25,6.25,0,0,0,0
47,12.5,93.75,31.25,6.25,6.25,6.25,0,0,0,0
47,18.75,93.75,31.25,6.25,6.25,6.25,21.609,94.7658,35.33,5
47,62.5,12.5,50,6.25,6.25,6.25,68.6365,14.01,50.8741,5
47,68.75,12.5,50,6.25,6.25,6.25,0,0,0,0
47,62.5,18.75,50,6.25,6.25,6.25,63.7809,19.1089,53.308,2
47,62.5,12.5,56.25,6.25,6.25,6.25,0,0,0,0
47,68.75,18.75,50,6.25,6.25,6.25,0,0,0,0
47,68.75,12.5,56.25,6.25,6.25,6.25,0,0,0,0
47,62.5,18.75,56.25,6.25,6.25,6.25,0,0,0,0
47,68.75,18.75,56.25,6.25,6.25,6.25,0,0,0,0
48,0,0,0,100,100,100,50.5886,52.0405,36.6089,138
48,0,0,0,50,50,50,26.6327,14.7381,19.4549,22
48,50,0,0,50,50,50,78.6343,34.8805,18.77,15
48,0,50,0,50,50,50,21.1075,75.6947,21.9764,33
48,0,0,50,50,50,50,32.9057,22.7513,85.3697,5
48,50,50,0,50,50,50,78.4096,66.3413,29.4271,16
48,50,0,50,50,50,50,68.1294,21.2134,63.3876,15
48,0,50,50,50,50,50,30.5196,83.1726,70.3271,6
48,50,50,50,50,50,50,59.5473,86.3056,69.4836,7
48,0,0,0,25,25,25,5.1716,11.9796,3.20141,5
48,25,0,0,25,25,25,41.8455,7.26562,20.346,4
48,0,25,0,25,25,25,23.3799,27.8941,0.132343,2
48,0,0,25,25,25,25,9.69571,2.15879,34.6524,4
48,25,25,0,25,25,25,46.3834,43.8299,11.2881,2
48,25,0,25,25,25,25,45.3179,12.8728,32.3598,4
48,0,25,25,25,25,25,0,0,0,0
48,25,25,25,25,25,25,33.0993,31.703,39.7266,1
48,50,0,0,25,25,25,73.8128,18.6211,3.69591,5
48,75,0,0,25,25,25,0,0,0,0
48,50,25,0,25,25,25,63.582,36.0883,5.16784,1
48,50,0,25,25,25,25,0,0,0,0
48,75,25,0,25,25,25,93.6771,35.6473,19.7976,3
48,75,0,25,25,25,25,0,0,0,0
48,50,25,25,25,25,25,74.1738,37.6174,27.7902,1
48,75,25,25,25,25,25,78.3328,49.8909,34.1439,5
48,0,50,0,25,25,25,19.2879,62.4014,10.5095,9
48,25,50,0,25,25,25,27.8494,67.7773,13.2125,7
48,0,75,0,25,25,25,23.9092,93.1105,15.5158,4
48,0,50,25,25,25,25,17.0804,67.1935,39.4289,5
48,25,75,0,25,25,25,0,0,0,0
48,25,50,25,25,25,25,0,0,0,0
48,0,75,25,25,25,25,18.3716,94.1825,34.8675,8
48,25,75,25,25,25,25,0,0,0,0
48,0,0,50,25,25,25,0,0,0,0
48,25,0,50,25,25,25,0,0,0,0
48,0,25,50,25,25,25,0,0,0,0
48,0,0,75,25,25,25,0,0,0,0
48,25,25,50,25,25,25,0,0,0,0
48,25,0,75,25,25,25,33.0467,11.8021,87.6083,2
48,0,25,75,25,25,25,18.2648,39.8511,85.7667,1
48,25,25,75,25,25,25,40.085,25.1506,82.9325,2
48,50,50,0,25,25,25,0,0,0,0
48,75,50,0,25,25,25,75.1372,56.1143,20.7994,3
48,50,75,0,25,25,25,0,0,0,0
48,50,50,25,25,25,25,59.7029,60.8245,34.2458,4
48,75,75,0,25,25,25,0,0,0,0
48,75,50,25,25,25,25,88.3723,62.0294,26.761,5
48,50,75,25,25,25,25,0,0,0,0
48,75,75,25,25,25,25,87.1171,84.9184,34.4118,4
48,50,0,50,25,25,25,67.2081,15.2745,51.7602,7
48,75,0,50,25,25,25,93.7167,6.73428,67.736,2
48,50,25,50,25,25,25,55.6349,43.6559,67.5942,4
48,50,0,75,25,25,25,70.7556,11.5942,91.3217,2
48,75,25,50,25,25,25,0,0,0,0
48,75,0,75,25,25,25,0,0,0,0
48,50,25,75,25,25,25,0,0,0,0
48,75,25,75,25,25,25,0,0,0,0
48,0,50,50,25,25,25,0,0,0,0
48,25,50,50,25,25,25,0,0,0,0
48,0,75,50,25,25,25,0,0,0,0
48,0,50,75,25,25,25,16.0507,60.1683,87.3985,2
48,25,75,50,25,25,25,37.4819,99.8393,53.3089,3
48,25,50,75,25,25,25,0,0,0,0
48,0,75,75,25,25,25,0,0,0,0
48,25,75,75,25,25,25,38.5703,79.1813,87.2392,1
48,50,50,50,25,25,25,0,0,0,0
48,75,50,50,25,25,25,0,0,0,0
48,50,75,50,25,25,25,52.8432,82.0245,56.588,4
48,50,50,75,25,25,25,0,0,0,0
48,75,75,50,25,25,25,0,0,0,0
48,75,50,75,25,25,25,0,0,0,0
48,50,75,75,25,25,25,68.4862,92.0139,86.6776,3
48,75,75,75,25,25,25,0,0,0,0
48,25,0,25,12.5,12.5,12.5,0,0,0,0
48,37.5,0,25,12.5,12.5,12.5,0,0,0,0
48,25,12.5,25,12.5,12.5,12.5,0,0,0,0
48,25,0,37.5,12.5,12.5,12.5,0,0,0,0
48,37.5,12.5,25,12.5,12.5,12.5,44.4993,15.6201,29.9214,3
48,37.5,0,37.5,12.5,12.5,12.5,47.7737,4.63106,39.6749,1
48,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
48,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
48,0,50,0,12.5,12.5,12.5,0,0,0,0
48,12.5,50,0,12.5,12.5,12.5,0,0,0,0
48,0,62.5,0,12.5,12.5,12.5,0,0,0,0
48,0,50,12.5,12.5,12.5,12.5,0,0,0,0
48,12.5,62.5,0,12.5,12.5,12.5,24.3048,64.5028,5.7996,4
48,12.5,50,12.5,12.5,12.5,12.5,15.2744,60.7203,14.2775,5
48,0,62.5,12.5,12.5,12.5,12.5,0,0,0,0
48,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
48,25,50,0,12.5,12.5,12.5,0,0,0,0
48,37.5,50,0,12.5,12.5,12.5,0,0,0,0
48,25,62.5,0,12.5,12.5,12.5,25.0212,73.6034,8.64893,5
48,25,50,12.5,12.5,12.5,12.5,34.9201,53.2122,24.6213,2
48,37.5,62.5,0,12.5,12.5,12.5,0,0,0,0
48,37.5,50,12.5,12.5,12.5,12.5,0,0,0,0
48,25,62.5,12.5,12.5,12.5,12.5,0,0,0,0
48,37.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
48,0,75,25,12.5,12.5,12.5,0,0,0,0
48,12.5,75,25,12.5,12.5,12.5,0,0,0,0
48,0,87.5,25,12.5,12.5,12.5,0,0,0,0
48,0,75,37.5,12.5,12.5,12.5,0,0,0,0
48,12.5,87.5,25,12.5,12.5,12.5,18.3716,94.1825,34.8675,8
48,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
48,0,87.5,37.5,12.5,12.5,12.5,0,0,0,0
48,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
48,25,0,75,12.5,12.5,12.5,0,0,0,0
48,37.5,0,75,12.5,12.5,12.5,40.1837,4.51774,82.5173,1
48,25,12.5,75,12.5,12.5,12.5,0,0,0,0
48,25,0,87.5,12.5,12.5,12.5,0,0,0,0
48,37.5,12.5,75,12.5,12.5,12.5,0,0,0,0
48,37.5,0,87.5,12.5,12.5,12.5,0,0,0,0
48,25,12.5,87.5,12.5,12.5,12.5,25.9097,19.0864,92.6993,1
48,37.5,12.5,87.5,12.5,12.5,12.5,0,0,0,0
48,75,50,25,12.5,12.5,12.5,0,0,0,0
48,87.5,50,25,12.5,12.5,12.5,91.9229,60.0886,26.1284,3
48,75,62.5,25,12.5,12.5,12.5,83.0465,64.9406,27.7099,2
48,75,50,37.5,12.5,12.5,12.5,0,0,0,0
48,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
48,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
48,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
48,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
48,50,0,50,12.5,12.5,12.5,0,0,0,0
48,62.5,0,50,12.5,12.5,12.5,0,0,0,0
48,50,12.5,50,12.5,12.5,12.5,0,0,0,0
48,50,0,62.5,12.5,12.5,12.5,0,0,0,0
48,62.5,12.5,50,12.5,12.5,12.5,67.2081,15.2745,51.7602,7
48,62.5,0,62.5,12.5,12.5,12.5,0,0,0,0
48,50,12.5,62.5,12.5,12.5,12.5,0,0,0,0
48,62.5,12.5,62.5,12.5,12.5,12.5,0,0,0,0
48,50,25,50,12.5,12.5,12.5,0,0,0,0
48,62.5,25,50,12.5,12.5,12.5,0,0,0,0
48,50,37.5,50,12.5,12.5,12.5,60.6103,45.2458,57.5732,1
48,50,25,62.5,12.5,12.5,12.5,0,0,0,0
48,62.5,37.5,50,12.5,12.5,12.5,0,0,0,0
48,62.5,25,62.5,12.5,12.5,12.5,0,0,0,0
48,50,37.5,62.5,12.5,12.5,12.5,53.9764,43.1259,70.9345,3
48,62.5,37.5,62.5,12.5,12.5,12.5,0,0,0,0
48,50,75,50,12.5,12.5,12.5,51.3405,76.6092,51.6858,3
48,62.5,75,50,12.5,12.5,12.5,0,0,0,0
48,50,87.5,50,12.5,12.5,12.5,0,0,0,0
48,50,75,62.5,12.5,12.5,12.5,0,0,0,0
48,62.5,87.5,50,12.5,12.5,12.5,0,0,0,0
48,62.5,75,62.5,12.5,12.5,12.5,0,0,0,0
48,50,87.5,62.5,12.5,12.5,12.5,57.3514,98.2702,71.2949,1
48,62.5,87.5,62.5,12.5,12.5,12.5,0,0,0,0
48,12.5,87.5,25,6.25,6.25,6.25,0,0,0,0
48,18.75,87.5,25,6.25,6.25,6.25,0,0,0,0
48,12.5,93.75,25,6.25,6.25,6.25,0,0,0,0
48,12.5,87.5,31.25,6.25,6.25,6.25,12.8499,93.153,34.0869,3
48,18.75,93.75,25,6.25,6.25,6.25,0,0,0,0
48,18.75,87.5,31.25,6.25,6.25,6.25,0,0,0,0
48,12.5,93.75,31.25,6.25,6.25,6.25,0,0,0,0
48,18.75,93.75,31.25,6.25,6.25,6.25,21.6846,94.8002,35.3359,5
48,62.5,12.5,50,6.25,6.25,6.25,68.5621,13.7572,51.106,5
48,68.75,12.5,50,6.25,6.25,6.25,0,0,0,0
48,62.5,18.75,50,6.25,6.25,6.25,63.8232,19.0677,53.3955,2
48,62.5,12.5,56.25,6.25,6.25,6.25,0,0,0,0
48,68.75,18.75,50,6.25,6.25,6.25,0,0,0,0
48,68.75,12.5,56.25,6.25,6.25,6.25,0,0,0,0
48,62.5,18.75,56.25,6.25,6.25,6.25,0,0,0,0
48,68.75,18.75,56.25,6.25,6.25,6.25,0,0,0,0
49,0,0,0,100,100,100,50.6116,52.0465,36.5975,138
49,0,0,0,50,50,50,26.6344,14.8647,19.3664,22
49,50,0,0,50,50,50,78.5989,34.9156,18.8157,15
49,0,50,0,50,50,50,21.2246,75.6307,21.9202,33
49,0,0,50,50,50,50,33.0045,22.6761,85.4134,5
49,50,50,0,50,50,50,78.4024,66.3076,29.4941,16
49,50,0,50,50,50,50,68.0535,21.1909,63.4541,15
49,0,50,50,50,50,50,30.5515,83.1888,70.3254,6
49,50,50,50,50,50,50,59.3826,86.4299,69.5249,7
49,0,0,0,25,25,25,5.00978,12.2096,3.14437,5
49,25,0,0,25,25,25,41.9054,7.33625,20.3343,4
49,0,25,0,25,25,25,23.2842,28.1007,0.0536404,2
49,0,0,25,25,25,25,9.85742,2.16339,34.457,4
49,25,25,0,25,25,25,46.4333,43.9936,11.1082,2
49,25,0,25,25,25,25,45.3194,13.0068,32.2827,4
49,0,25,25,25,25,25,0,0,0,0
49,25,25,25,25,25,25,33.1444,31.7599,39.7199,1
49,50,0,0,25,25,25,73.8912,18.6148,3.71227,5
49,75,0,0,25,25,25,0,0,0,0
49,50,25,0,25,25,25,63.5109,36.2773,5.08999,1
49,50,0,25,25,25,25,0,0,0,0
49,75,25,0,25,25,25,93.5635,35.8079,19.7526,3
49,75,0,25,25,25,25,0,0,0,0
49,50,25,25,25,25,25,74.261,37.5082,27.8701,1
49,75,25,25,25,25,25,78.2131,49.8902,34.2913,5
49,0,50,0,25,25,25,19.5255,62.2802,10.3483,9
49,25,50,0,25,25,25,28.0036,67.5709,13.1982,7
49,0,75,0,25,25,25,23.9489,93.2763,15.3201,4
49,0,50,25,25,25,25,17.0001,67.0728,39.644,5
49,25,75,0,25,25,25,0,0,0,0
49,25,50,25,25,25,25,0,0,0,0
49,0,75,25,25,25,25,18.4824,94.2281,34.7931,8
49,25,75,25,25,25,25,0,0,0,0
49,0,0,50,25,25,25,0,0,0,0
49,25,0,50,25,25,25,0,0,0,0
49,0,25,50,25,25,25,0,0,0,0
49,0,0,75,25,25,25,0,0,0,0
49,25,25,50,25,25,25,0,0,0,0
49,25,0,75,25,25,25,33.1006,11.7679,87.6404,2
49,0,25,75,25,25,25,18.355,39.7443,85.8438,1
49,25,25,75,25,25,25,40.2333,25.0502,82.9712,2
49,50,50,0,25,25,25,0,0,0,0
49,75,50,0,25,25,25,75.2653,56.074,20.7779,3
49,50,75,0,25,25,25,0,0,0,0
49,50,50,25,25,25,25,59.7182,60.7363,34.3966,4
49,75,75,0,25,25,25,0,0,0,0
49,75,50,25,25,25,25,88.3764,62.0362,26.7275,5
49,50,75,25,25,25,25,0,0,0,0
49,75,75,25,25,25,25,86.9721,84.8935,34.587,4
49,50,0,50,25,25,25,67.167,15.0821,51.9508,7
49,75,0,50,25,25,25,93.6462,6.85472,67.7509,2
49,50,25,50,25,25,25,55.5125,43.8101,67.4588,4
49,50,0,75,25,25,25,70.646,11.6696,91.4093,2
49,75,25,50,25,25,25,0,0,0,0
49,75,0,75,25,25,25,0,0,0,0
49,50,25,75,25,25,25,0,0,0,0
49,75,25,75,25,25,25,0,0,0,0
49,0,50,50,25,25,25,0,0,0,0
49,25,50,50,25,25,25,0,0,0,0
49,0,75,50,25,25,25,0,0,0,0
49,0,50,75,25,25,25,15.8861,60.2131,87.5095,2
49,25,75,50,25,25,25,37.5958,99.8546,53.2929,3
49,25,50,75,25,25,25,0,0,0,0
49,0,75,75,25,25,25,0,0,0,0
49,25,75,75,25,25,25,38.7491,79.1428,87.055,1
49,50,50,50,25,25,25,0,0,0,0
49,75,50,50,25,25,25,0,0,0,0
49,50,75,50,25,25,25,52.6886,82.1486,56.6041,4
49,50,50,75,25,25,25,0,0,0,0
49,75,75,50,25,25,25,0,0,0,0
49,75,50,75,25,25,25,0,0,0,0
49,50,75,75,25,25,25,68.3079,92.1383,86.7528,3
49,75,75,75,25,25,25,0,0,0,0
49,25,0,25,12.5,12.5,12.5,0,0,0,0
49,37.5,0,25,12.5,12.5,12.5,0,0,0,0
49,25,12.5,25,12.5,12.5,12.5,0,0,0,0
49,25,0,37.5,12.5,12.5,12.5,0,0,0,0
49,37.5,12.5,25,12.5,12.5,12.5,44.4892,15.7995,29.7941,3
49,37.5,0,37.5,12.5,12.5,12.5,47.8099,4.62859,39.7486,1
49,25,12.5,37.5,12.5,12.5,12.5,0,0,0,0
49,37.5,12.5,37.5,12.5,12.5,12.5,0,0,0,0
49,0,50,0,12.5,12.5,12.5,0,0,0,0
49,12.5,50,0,12.5,12.5,12.5,0,0,0,0
49,0,62.5,0,12.5,12.5,12.5,0,0,0,0
49,0,50,12.5,12.5,12.5,12.5,0,0,0,0
49,12.5,62.5,0,12.5,12.5,12.5,24.5401,64.3913,5.6121,4
49,12.5,50,12.5,12.5,12.5,12.5,15.5138,60.5913,14.1372,5
49,0,62.5,12.5,12.5,12.5,12.5,0,0,0,0
49,12.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
49,25,50,0,12.5,12.5,12.5,0,0,0,0
49,37.5,50,0,12.5,12.5,12.5,0,0,0,0
49,25,62.5,0,12.5,12.5,12.5,25.1462,73.4037,8.70731,5
49,25,50,12.5,12.5,12.5,12.5,35.1471,52.9891,24.4254,2
49,37.5,62.5,0,12.5,12.5,12.5,0,0,0,0
49,37.5,50,12.5,12.5,12.5,12.5,0,0,0,0
49,25,62.5,12.5,12.5,12.5,12.5,0,0,0,0
49,37.5,62.5,12.5,12.5,12.5,12.5,0,0,0,0
49,0,75,25,12.5,12.5,12.5,0,0,0,0
49,12.5,75,25,12.5,12.5,12.5,0,0,0,0
49,0,87.5,25,12.5,12.5,12.5,0,0,0,0
49,0,75,37.5,12.5,12.5,12.5,0,0,0,0
49,12.5,87.5,25,12.5,12.5,12.5,18.4824,94.2281,34.7931,8
49,12.5,75,37.5,12.5,12.5,12.5,0,0,0,0
49,0,87.5,37.5,12.5,12.5,12.5,0,0,0,0
49,12.5,87.5,37.5,12.5,12.5,12.5,0,0,0,0
49,25,0,75,12.5,12.5,12.5,0,0,0,0
49,37.5,0,75,12.5,12.5,12.5,40.1256,4.53012,82.6518,1
49,25,12.5,75,12.5,12.5,12.5,0,0,0,0
49,25,0,87.5,12.5,12.5,12.5,0,0,0,0
49,37.5,12.5,75,12.5,12.5,12.5,0,0,0,0
49,37.5,0,87.5,12.5,12.5,12.5,0,0,0,0
49,25,12.5,87.5,12.5,12.5,12.5,26.0756,19.0057,92.6289,1
49,37.5,12.5,87.5,12.5,12.5,12.5,0,0,0,0
49,75,50,25,12.5,12.5,12.5,0,0,0,0
49,87.5,50,25,12.5,12.5,12.5,92.0819,59.9628,26.1355,3
49,75,62.5,25,12.5,12.5,12.5,82.8182,65.1461,27.6156,2
49,75,50,37.5,12.5,12.5,12.5,0,0,0,0
49,87.5,62.5,25,12.5,12.5,12.5,0,0,0,0
49,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0
49,75,62.5,37.5,12.5,12.5,12.5,0,0,0,0
49,87.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0
49,50,0,50,12.5,12.5,12.5,0,0,0,0
49,62.5,0,50,12.5,12.5,12.5,0,0,0,0
49,50,12.5,50,12.5,12.5,12.5,0,0,0,0
49,50,0,62.5,12.5,12.5,12.5,0,0,0,0
49,62.5,12.5,50,12.5,12.5,12.5,67.167,15.0821,51.9508,7
49,62.5,0,62.5,12.5,12.5,12.5,0,0,0,0
49,50,12.5,62.5,12.5,12.5,12.5,0,0,0,0
49,62.5,12.5,62.5,12.5,12.5,12.5,0,0,0,0
49,50,25,50,12.5,12.5,12.5,0,0,0,0
49,62.5,25,50,12.5,12.5,12.5,0,0,0,0
49,50,37.5,50,12.5,12.5,12.5,60.6226,45.0424,57.7294,1
49,50,25,62.5,12.5,12.5,12.5,0,0,0,0
49,62.5,37.5,50,12.5,12.5,12.5,0,0,0,0
49,62.5,25,62.5,12.5,12.5,12.5,0,0,0,0
49,50,37.5,62.5,12.5,12.5,12.5,53.8091,43.3993,70.702,3
49,62.5,37.5,62.5,12.5,12.5,12.5,0,0,0,0
49,50,75,50,12.5,12.5,12.5,51.1805,76.7039,51.7609,3
49,62.5,75,50,12.5,12.5,12.5,0,0,0,0
49,50,87.5,50,12.5,12.5,12.5,0,0,0,0
49,50,75,62.5,12.5,12.5,12.5,0,0,0,0
49,62.5,87.5,50,12.5,12.5,12.5,0,0,0,0
49,62.5,75,62.5,12.5,12.5,12.5,0,0,0,0
49,50,87.5,62.5,12.5,12.5,12.5,57.2129,98.4826,71.1336,1
49,62.5,87.5,62.5,12.5,12.5,12.5,0,0,0,0
49,12.5,87.5,25,6.25,6.25,6.25,0,0,0,0
49,18.75,87.5,25,6.25,6.25,6.25,0,0,0,0
49,12.5,93.75,25,6.25,6.25,6.25,0,0,0,0
49,12.5,87.5,31.25,6.25,6.25,6.25,13.0195,93.2174,33.8787,3
49,18.75,93.75,25,6.25,6.25,6.25,0,0,0,0
49,18.75,87.5,31.25,6.25,6.25,6.25,0,0,0,0
49,12.5,93.75,31.25,6.25,6.25,6.25,0,0,0,0
49,18.75,93.75,31.25,6.25,6.25,6.25,21.7602,94.8345,35.3418,5
49,62.5,12.5,50,6.25,6.25,6.25,68.4875,13.5045,51.338,5
49,68.75,12.5,50,6.25,6.25,6.25,0,0,0,0
49,62.5,18.75,50,6.25,6.25,6.25,63.8657,19.0262,53.4827,2
49,62.5,12.5,56.25,6.25,6.25,6.25,0,0,0,0
49,68.75,18.75,50,6.25,6.25,6.25,0,0,0,0
49,68.75,12.5,56.25,6.25,6.25,6.25,0,0,0,0
49,62.5,18.75,56.25,6.25,6.25,6.25,0,0,0,0
49,68.75,18.75,56.25,6.25,6.25,6.25,0,0,0,0
50,0,0,0,100,100,100,50.6346,52.0525,36.586,138
50,0,0,0,50,50,50,26.9809,13.6597,21.2083,20
50,50,0,0,50,50,50,78.5634,34.9507,18.8614,15
50,0,50,0,50,50,50,21.3416,75.5666,21.8641,33
50,0,0,50,50,50,50,33.1034,22.6009,85.4571,5
50,50,50,0,50,50,50,78.3952,66.2739,29.5611,16
50,50,0,50,50,50,50,67.9776,21.1684,63.5206,15
50,0,50,50,50,50,50,30.5833,83.2049,70.3237,6
50,50,50,50,50,50,50,59.2178,86.5541,69.5662,7
50,0,0,0,25,25,25,4.84802,12.4396,3.08737,5
50,25,0,0,25,25,25,41.9654,7.407,20.3226,4
50,0,25,0,25,25,25,0,0,0,0
50,0,0,25,25,25,25,10.0192,2.16805,34.2616,4
50,25,25,0,25,25,25,46.4831,44.1574,10.9284,2
