frame,pos_x,pos_y,pos_z,size_x,size_y,size_z,center_of_mass_x,center_of_mass_y,mass,center_of_mass_z
176,-0.233001,-0.504689,-0.0130917,0.379569,0.376175,0.257408,0,0,0,0
176,-0.61257,-0.128514,-0.0130917,0.379569,0.376175,0.257408,0,0,0,0
176,-0.61257,-0.504689,0.244317,0.379569,0.376175,0.257408,0,0,0,0
176,-0.233001,-0.128514,-0.0130917,0.379569,0.376175,0.257408,-1.72712e-05,1.11625e-05,4.54608e-07,1
176,-0.233001,-0.504689,0.244317,0.379569,0.376175,0.257408,0,0,0,0
176,-0.61257,-0.128514,0.244317,0.379569,0.376175,0.257408,0,0,0,0
176,-0.233001,-0.128514,0.244317,0.379569,0.376175,0.257408,0,0,0,0
177,-1.36193,-2.00756,-1.04295,3.03495,3.00757,2.05677,-1.54451e-05,7.30544e-06,3.5521e-07,1.00001
177,-1.36193,-2.00756,-1.04295,1.51747,1.50378,1.02838,0,0,0,0
177,0.155544,-2.00756,-1.04295,1.51747,1.50378,1.02838,0,0,0,0
177,-1.36193,-0.503774,-1.04295,1.51747,1.50378,1.02838,0,0,0,0
177,-1.36193,-2.00756,-0.0145638,1.51747,1.50378,1.02838,0.12952,-1.00756,5.59499e-05,3.00251e-06
177,0.155544,-0.503774,-1.04295,1.51747,1.50378,1.02838,0.673018,-0.299474,-0.0429485,2.44696e-06
177,0.155544,-2.00756,-0.0145638,1.51747,1.50378,1.02838,0.359697,-0.826281,-6.56622e-05,3.69382e-08
177,-1.36193,-0.503774,-0.0145638,1.51747,1.50378,1.02838,-1.74942e-05,1.1094e-05,4.6014e-07,1
177,0.155544,-0.503774,-0.0145638,1.51747,1.50378,1.02838,0,0,0,0
177,-1.36193,-0.503774,-0.0145638,0.758737,0.751892,0.514192,0,0,0,0
177,-0.603193,-0.503774,-0.0145638,0.758737,0.751892,0.514192,-1.74942e-05,1.1094e-05,4.6014e-07,1
177,-1.36193,0.248119,-0.0145638,0.758737,0.751892,0.514192,0,0,0,0
177,-1.36193,-0.503774,0.499629,0.758737,0.751892,0.514192,0,0,0,0
177,-0.603193,0.248119,-0.0145638,0.758737,0.751892,0.514192,0,0,0,0
177,-0.603193,-0.503774,0.499629,0.758737,0.751892,0.514192,0,0,0,0
177,-1.36193,0.248119,0.499629,0.758737,0.751892,0.514192,0,0,0,0
177,-0.603193,0.248119,0.499629,0.758737,0.751892,0.514192,0,0,0,0
177,-0.603193,-0.503774,-0.0145638,0.379368,0.375946,0.257096,-0.36193,-0.237069,0.0138209,1.65963e-07
177,-0.223824,-0.503774,-0.0145638,0.379368,0.375946,0.257096,0,0,0,0
177,-0.603193,-0.127828,-0.0145638,0.379368,0.375946,0.257096,0,0,0,0
177,-0.603193,-0.503774,0.242532,0.379368,0.375946,0.257096,0,0,0,0
177,-0.223824,-0.127828,-0.0145638,0.379368,0.375946,0.257096,-1.74341e-05,1.11334e-05,4.57846e-07,1
177,-0.223824,-0.503774,0.242532,0.379368,0.375946,0.257096,0,0,0,0
177,-0.603193,-0.127828,0.242532,0.379368,0.375946,0.257096,0,0,0,0
177,-0.223824,-0.127828,0.242532,0.379368,0.375946,0.257096,0,0,0,0
178,-1.35083,-2.00544,-1.04314,3.03153,3.00545,2.05419,-1.55352e-05,7.32251e-06,3.5745e-07,1.00001
178,-1.35083,-2.00544,-1.04314,1.51576,1.50273,1.0271,0,0,0,0
178,0.164933,-2.00544,-1.04314,1.51576,1.50273,1.0271,0,0,0,0
178,-1.35083,-0.502716,-1.04314,1.51576,1.50273,1.0271,0,0,0,0
178,-1.35083,-2.00544,-0.0160454,1.51576,1.50273,1.0271,0.146317,-1.00544,5.63763e-05,3.00251e-06
178,0.164933,-0.502716,-1.04314,1.51576,1.50273,1.0271,0.680696,-0.281192,-0.0431404,2.44696e-06
178,0.164933,-2.00544,-0.0160454,1.51576,1.50273,1.0271,0.37667,-0.818949,-8.97881e-05,3.69382e-08
178,-1.35083,-0.502716,-0.0160454,1.51576,1.50273,1.0271,-1.76541e-05,1.10597e-05,4.62849e-07,1
178,0.164933,-0.502716,-0.0160454,1.51576,1.50273,1.0271,0,0,0,0
178,-1.35083,-0.502716,-0.0160454,0.757882,0.751364,0.513548,0,0,0,0
178,-0.592949,-0.502716,-0.0160454,0.757882,0.751364,0.513548,-1.76541e-05,1.10597e-05,4.62849e-07,1
178,-1.35083,0.248647,-0.0160454,0.757882,0.751364,0.513548,0,0,0,0
178,-1.35083,-0.502716,0.497502,0.757882,0.751364,0.513548,0,0,0,0
178,-0.592949,0.248647,-0.0160454,0.757882,0.751364,0.513548,0,0,0,0
178,-0.592949,-0.502716,0.497502,0.757882,0.751364,0.513548,0,0,0,0
178,-1.35083,0.248647,0.497502,0.757882,0.751364,0.513548,0,0,0,0
178,-0.592949,0.248647,0.497502,0.757882,0.751364,0.513548,0,0,0,0
178,-0.592949,-0.502716,-0.0160454,0.378941,0.375682,0.256774,-0.35083,-0.258522,0.0110496,1.65963e-07
178,-0.214008,-0.502716,-0.0160454,0.378941,0.375682,0.256774,0,0,0,0
178,-0.592949,-0.127034,-0.0160454,0.378941,0.375682,0.256774,0,0,0,0
178,-0.592949,-0.502716,0.240728,0.378941,0.375682,0.256774,0,0,0,0
178,-0.214008,-0.127034,-0.0160454,0.378941,0.375682,0.256774,-1.75959e-05,1.11026e-05,4.61015e-07,1
178,-0.214008,-0.502716,0.240728,0.378941,0.375682,0.256774,0,0,0,0
178,-0.592949,-0.127034,0.240728,0.378941,0.375682,0.256774,0,0,0,0
178,-0.214008,-0.127034,0.240728,0.378941,0.375682,0.256774,0,0,0,0
179,-1.33848,-2.00305,-1.0433,3.02635,3.00306,2.05154,-1.56253e-05,7.33957e-06,3.5969e-07,1.00001
179,-1.33848,-2.00305,-1.0433,1.51318,1.50153,1.02577,0,0,0,0
179,0.174698,-2.00305,-1.0433,1.51318,1.50153,1.02577,0,0,0,0
179,-1.33848,-0.501517,-1.0433,1.51318,1.50153,1.02577,0,0,0,0
179,-1.33848,-2.00305,-0.0175308,1.51318,1.50153,1.02577,0.163074,-1.00305,5.67869e-05,3.00251e-06
179,0.174698,-0.501517,-1.0433,1.51318,1.50153,1.02577,0.687873,-0.262702,-0.0433005,2.44696e-06
179,0.174698,-2.00305,-0.0175308,1.51318,1.50153,1.02577,0.393491,-0.811286,-0.000113878,3.69382e-08
179,-1.33848,-0.501517,-0.0175308,1.51318,1.50153,1.02577,-1.78128e-05,1.10241e-05,4.6548e-07,1
179,0.174698,-0.501517,-0.0175308,1.51318,1.50153,1.02577,0,0,0,0
179,-1.33848,-0.501517,-0.0175308,0.756588,0.750764,0.512885,0,0,0,0
179,-0.58189,-0.501517,-0.0175308,0.756588,0.750764,0.512885,-1.78128e-05,1.10241e-05,4.6548e-07,1
179,-1.33848,0.249247,-0.0175308,0.756588,0.750764,0.512885,0,0,0,0
179,-1.33848,-0.501517,0.495354,0.756588,0.750764,0.512885,0,0,0,0
179,-0.58189,0.249247,-0.0175308,0.756588,0.750764,0.512885,0,0,0,0
179,-0.58189,-0.501517,0.495354,0.756588,0.750764,0.512885,0,0,0,0
179,-1.33848,0.249247,0.495354,0.756588,0.750764,0.512885,0,0,0,0
179,-0.58189,0.249247,0.495354,0.756588,0.750764,0.512885,0,0,0,0
179,-0.58189,-0.501517,-0.0175308,0.378294,0.375382,0.256442,-0.338478,-0.279052,0.00823883,1.65963e-07
179,-0.203596,-0.501517,-0.0175308,0.378294,0.375382,0.256442,0,0,0,0
179,-0.58189,-0.126135,-0.0175308,0.378294,0.375382,0.256442,0,0,0,0
179,-0.58189,-0.501517,0.238912,0.378294,0.375382,0.256442,0,0,0,0
179,-0.203596,-0.126135,-0.0175308,0.378294,0.375382,0.256442,-1.77566e-05,1.10704e-05,4.64113e-07,1
179,-0.203596,-0.501517,0.238912,0.378294,0.375382,0.256442,0,0,0,0
179,-0.58189,-0.126135,0.238912,0.378294,0.375382,0.256442,0,0,0,0
179,-0.203596,-0.126135,0.238912,0.378294,0.375382,0.256442,0,0,0,0
180,-1.32494,-2.00036,-1.04343,3.01948,3.00037,2.04883,-1.57154e-05,7.35664e-06,3.61929e-07,1.00001
180,-1.32494,-2.00036,-1.04343,1.50974,1.50019,1.02441,0,0,0,0
180,0.184802,-2.00036,-1.04343,1.50974,1.50019,1.02441,0,0,0,0
180,-1.32494,-0.500176,-1.04343,1.50974,1.50019,1.02441,0,0,0,0
180,-1.32494,-2.00036,-0.0190147,1.50974,1.50019,1.02441,0.179784,-1.00036,5.71816e-05,3.00251e-06
180,0.184802,-0.500176,-1.04343,1.50974,1.50019,1.02441,0.694542,-0.244019,-0.0434287,2.44696e-06
180,0.184802,-2.00036,-0.0190147,1.50974,1.50019,1.02441,0.410152,-0.803295,-0.000137921,3.69382e-08
180,-1.32494,-0.500176,-0.0190147,1.50974,1.50019,1.02441,-1.797e-05,1.09871e-05,4.68033e-07,1
180,0.184802,-0.500176,-0.0190147,1.50974,1.50019,1.02441,0,0,0,0
180,-1.32494,-0.500176,-0.0190147,0.75487,0.750094,0.512207,0,0,0,0
180,-0.570069,-0.500176,-0.0190147,0.75487,0.750094,0.512207,-1.797e-05,1.09871e-05,4.68033e-07,1
180,-1.32494,0.249917,-0.0190147,0.75487,0.750094,0.512207,0,0,0,0
180,-1.32494,-0.500176,0.493192,0.75487,0.750094,0.512207,0,0,0,0
180,-0.570069,0.249917,-0.0190147,0.75487,0.750094,0.512207,0,0,0,0
180,-0.570069,-0.500176,0.493192,0.75487,0.750094,0.512207,0,0,0,0
180,-1.32494,0.249917,0.493192,0.75487,0.750094,0.512207,0,0,0,0
180,-0.570069,0.249917,0.493192,0.75487,0.750094,0.512207,0,0,0,0
180,-0.570069,-0.500176,-0.0190147,0.377435,0.375047,0.256103,-0.324939,-0.298605,0.00539921,1.65963e-07
180,-0.192634,-0.500176,-0.0190147,0.377435,0.375047,0.256103,0,0,0,0
180,-0.570069,-0.125129,-0.0190147,0.377435,0.375047,0.256103,0,0,0,0
180,-0.570069,-0.500176,0.237089,0.377435,0.375047,0.256103,0,0,0,0
180,-0.192634,-0.125129,-0.0190147,0.377435,0.375047,0.256103,-1.79161e-05,1.10366e-05,4.67137e-07,1
180,-0.192634,-0.500176,0.237089,0.377435,0.375047,0.256103,0,0,0,0
180,-0.570069,-0.125129,0.237089,0.377435,0.375047,0.256103,0,0,0,0
180,-0.192634,-0.125129,0.237089,0.377435,0.375047,0.256103,0,0,0,0
181,-1.31028,-1.9974,-1.04352,3.01098,2.99741,2.04607,-1.58055e-05,7.3737e-06,3.64169e-07,1.00001
181,-1.31028,-1.9974,-1.04352,1.50549,1.49871,1.02303,0,0,0,0
181,0.195209,-1.9974,-1.04352,1.50549,1.49871,1.02303,0,0,0,0
181,-1.31028,-0.498695,-1.04352,1.50549,1.49871,1.02303,0,0,0,0
181,-1.31028,-1.9974,-0.0204919,1.50549,1.49871,1.02303,0,0,0,0
181,0.195209,-0.498695,-1.04352,1.50549,1.49871,1.02303,0.700699,-0.225156,-0.0435248,2.44696e-06
181,0.195209,-1.9974,-0.0204919,1.50549,1.49871,1.02303,0.199241,-0.99494,5.48931e-05,3.03945e-06
181,-1.31028,-0.498695,-0.0204919,1.50549,1.49871,1.02303,-1.81258e-05,1.09488e-05,4.70508e-07,1
181,0.195209,-0.498695,-0.0204919,1.50549,1.49871,1.02303,0,0,0,0
181,0.195209,-1.9974,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,0.947954,-1.9974,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,0.195209,-1.24805,-0.0204919,0.752745,0.749353,0.511516,0.199241,-0.99494,5.48931e-05,3.03945e-06
181,0.195209,-1.9974,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,0.947954,-1.24805,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,0.947954,-1.9974,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,0.195209,-1.24805,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,0.947954,-1.24805,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,-1.31028,-0.498695,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,-0.557537,-0.498695,-0.0204919,0.752745,0.749353,0.511516,-1.81258e-05,1.09488e-05,4.70508e-07,1
181,-1.31028,0.250658,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,-1.31028,-0.498695,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,-0.557537,0.250658,-0.0204919,0.752745,0.749353,0.511516,0,0,0,0
181,-0.557537,-0.498695,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,-1.31028,0.250658,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,-0.557537,0.250658,0.491025,0.752745,0.749353,0.511516,0,0,0,0
181,0.195209,-1.24805,-0.0204919,0.376373,0.374676,0.255758,0.196444,-0.9974,5.75602e-05,3.00251e-06
181,0.571581,-1.24805,-0.0204919,0.376373,0.374676,0.255758,0,0,0,0
181,0.195209,-0.873371,-0.0204919,0.376373,0.374676,0.255758,0.426649,-0.794981,-0.000161909,3.69382e-08
181,0.195209,-1.24805,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,0.571581,-0.873371,-0.0204919,0.376373,0.374676,0.255758,0,0,0,0
181,0.571581,-1.24805,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,0.195209,-0.873371,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,0.571581,-0.873371,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,-0.557537,-0.498695,-0.0204919,0.376373,0.374676,0.255758,-0.310282,-0.317129,0.002541,1.65963e-07
181,-0.181164,-0.498695,-0.0204919,0.376373,0.374676,0.255758,0,0,0,0
181,-0.557537,-0.124018,-0.0204919,0.376373,0.374676,0.255758,0,0,0,0
181,-0.557537,-0.498695,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,-0.181164,-0.124018,-0.0204919,0.376373,0.374676,0.255758,-1.80743e-05,1.10014e-05,4.70086e-07,1
181,-0.181164,-0.498695,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,-0.557537,-0.124018,0.235266,0.376373,0.374676,0.255758,0,0,0,0
181,-0.181164,-0.124018,0.235266,0.376373,0.374676,0.255758,0,0,0,0
182,-1.29457,-1.99416,-1.04359,3.00091,2.99417,2.04365,-1.58957e-05,7.39077e-06,3.66409e-07,1.00001
182,-1.29457,-1.99416,-1.04359,1.50046,1.49708,1.02182,0,0,0,0
182,0.205882,-1.99416,-1.04359,1.50046,1.49708,1.02182,0,0,0,0
182,-1.29457,-0.497072,-1.04359,1.50046,1.49708,1.02182,0,0,0,0
182,-1.29457,-1.99416,-0.0217654,1.50046,1.49708,1.02182,0,0,0,0
182,0.205882,-0.497072,-1.04359,1.50046,1.49708,1.02182,0.706339,-0.206127,-0.0435888,2.44696e-06
182,0.205882,-1.99416,-0.0217654,1.50046,1.49708,1.02182,0.215842,-0.99163,5.49605e-05,3.03945e-06
182,-1.29457,-0.497072,-0.0217654,1.50046,1.49708,1.02182,-1.82802e-05,1.09092e-05,4.72904e-07,1
182,0.205882,-0.497072,-0.0217654,1.50046,1.49708,1.02182,0,0,0,0
182,0.205882,-1.99416,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,0.956111,-1.99416,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,0.205882,-1.24561,-0.0217654,0.750228,0.748542,0.510912,0.215842,-0.99163,5.49605e-05,3.03945e-06
182,0.205882,-1.99416,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,0.956111,-1.24561,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,0.956111,-1.99416,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,0.205882,-1.24561,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,0.956111,-1.24561,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,-1.29457,-0.497072,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,-0.544346,-0.497072,-0.0217654,0.750228,0.748542,0.510912,-1.82802e-05,1.09092e-05,4.72904e-07,1
182,-1.29457,0.251469,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,-1.29457,-0.497072,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,-0.544346,0.251469,-0.0217654,0.750228,0.748542,0.510912,0,0,0,0
182,-0.544346,-0.497072,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,-1.29457,0.251469,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,-0.544346,0.251469,0.489146,0.750228,0.748542,0.510912,0,0,0,0
182,0.205882,-1.24561,-0.0217654,0.375114,0.374271,0.255456,0.213048,-0.994156,5.79228e-05,3.00251e-06
182,0.580997,-1.24561,-0.0217654,0.375114,0.374271,0.255456,0,0,0,0
182,0.205882,-0.871343,-0.0217654,0.375114,0.374271,0.255456,0.442973,-0.786346,-0.000185831,3.69382e-08
182,0.205882,-1.24561,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,0.580997,-0.871343,-0.0217654,0.375114,0.374271,0.255456,0,0,0,0
182,0.580997,-1.24561,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,0.205882,-0.871343,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,0.580997,-0.871343,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,-0.544346,-0.497072,-0.0217654,0.375114,0.374271,0.255456,-0.294574,-0.334578,-0.000325811,1.65963e-07
182,-0.169232,-0.497072,-0.0217654,0.375114,0.374271,0.255456,0,0,0,0
182,-0.544346,-0.122802,-0.0217654,0.375114,0.374271,0.255456,0,0,0,0
182,-0.544346,-0.497072,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,-0.169232,-0.122802,-0.0217654,0.375114,0.374271,0.255456,-1.82313e-05,1.09647e-05,4.72958e-07,1
182,-0.169232,-0.497072,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,-0.544346,-0.122802,0.23369,0.375114,0.374271,0.255456,0,0,0,0
182,-0.169232,-0.122802,0.23369,0.375114,0.374271,0.255456,0,0,0,0
183,-1.27788,-1.99063,-1.04362,2.98934,2.99064,2.04368,-1.59858e-05,7.40784e-06,3.68649e-07,1.00001
183,-1.27788,-1.99063,-1.04362,1.49467,1.49532,1.02184,0,0,0,0
183,0.216787,-1.99063,-1.04362,1.49467,1.49532,1.02184,0,0,0,0
183,-1.27788,-0.49531,-1.04362,1.49467,1.49532,1.02184,0,0,0,0
183,-1.27788,-1.99063,-0.0217811,1.49467,1.49532,1.02184,0,0,0,0
183,0.216787,-0.49531,-1.04362,1.49467,1.49532,1.02184,0.711457,-0.186945,-0.0436206,2.44696e-06
183,0.216787,-1.99063,-0.0217811,1.49467,1.49532,1.02184,0.232382,-0.98804,5.50128e-05,3.03945e-06
183,-1.27788,-0.49531,-0.0217811,1.49467,1.49532,1.02184,-1.84331e-05,1.08684e-05,4.75221e-07,1
183,0.216787,-0.49531,-0.0217811,1.49467,1.49532,1.02184,0,0,0,0
183,0.216787,-1.99063,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,0.964122,-1.99063,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,0.216787,-1.24297,-0.0217811,0.747335,0.747661,0.51092,0.232382,-0.98804,5.50128e-05,3.03945e-06
183,0.216787,-1.99063,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,0.964122,-1.24297,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,0.964122,-1.99063,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,0.216787,-1.24297,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,0.964122,-1.24297,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,-1.27788,-0.49531,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,-0.530547,-0.49531,-0.0217811,0.747335,0.747661,0.51092,-1.84331e-05,1.08684e-05,4.75221e-07,1
183,-1.27788,0.25235,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,-1.27788,-0.49531,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,-0.530547,0.25235,-0.0217811,0.747335,0.747661,0.51092,0,0,0,0
183,-0.530547,-0.49531,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,-1.27788,0.25235,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,-0.530547,0.25235,0.489139,0.747335,0.747661,0.51092,0,0,0,0
183,0.216787,-1.24297,-0.0217811,0.373667,0.37383,0.25546,0.229593,-0.990632,5.82691e-05,3.00251e-06
183,0.590455,-1.24297,-0.0217811,0.373667,0.37383,0.25546,0,0,0,0
183,0.216787,-0.869141,-0.0217811,0.373667,0.37383,0.25546,0.459119,-0.777394,-0.000209679,3.69382e-08
183,0.216787,-1.24297,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,0.590455,-0.869141,-0.0217811,0.373667,0.37383,0.25546,0,0,0,0
183,0.590455,-1.24297,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,0.216787,-0.869141,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,0.590455,-0.869141,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,-0.530547,-0.49531,-0.0217811,0.373667,0.37383,0.25546,-0.277882,-0.35091,-0.00319153,1.65963e-07
183,-0.15688,-0.49531,-0.0217811,0.373667,0.37383,0.25546,0,0,0,0
183,-0.530547,-0.12148,-0.0217811,0.373667,0.37383,0.25546,0,0,0,0
183,-0.530547,-0.49531,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,-0.15688,-0.12148,-0.0217811,0.373667,0.37383,0.25546,-1.8387e-05,1.09267e-05,4.75751e-07,1
183,-0.15688,-0.49531,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,-0.530547,-0.12148,0.233679,0.373667,0.37383,0.25546,0,0,0,0
183,-0.15688,-0.12148,0.233679,0.373667,0.37383,0.25546,0,0,0,0
184,-1.26027,-1.98683,-1.04362,2.97632,2.98684,2.04368,-1.60759e-05,7.4249e-06,3.70889e-07,1.00001
184,-1.26027,-1.98683,-1.04362,1.48816,1.49342,1.02184,0,0,0,0
184,0.227888,-1.98683,-1.04362,1.48816,1.49342,1.02184,0,0,0,0
184,-1.26027,-0.493409,-1.04362,1.48816,1.49342,1.02184,0,0,0,0
184,-1.26027,-1.98683,-0.0217807,1.48816,1.49342,1.02184,0,0,0,0
184,0.227888,-0.493409,-1.04362,1.48816,1.49342,1.02184,0.716048,-0.167625,-0.0436201,2.44696e-06
184,0.227888,-1.98683,-0.0217807,1.48816,1.49342,1.02184,0.248856,-0.984171,5.505e-05,3.03945e-06
184,-1.26027,-0.493409,-0.0217807,1.48816,1.49342,1.02184,-1.85845e-05,1.08265e-05,4.7746e-07,1
184,0.227888,-0.493409,-0.0217807,1.48816,1.49342,1.02184,0,0,0,0
184,0.227888,-1.98683,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,0.971968,-1.98683,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,0.227888,-1.24012,-0.0217807,0.74408,0.74671,0.51092,0.248856,-0.984171,5.505e-05,3.03945e-06
184,0.227888,-1.98683,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,0.971968,-1.24012,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,0.971968,-1.98683,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,0.227888,-1.24012,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,0.971968,-1.24012,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,-1.26027,-0.493409,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,-0.516192,-0.493409,-0.0217807,0.74408,0.74671,0.51092,-1.85845e-05,1.08265e-05,4.7746e-07,1
184,-1.26027,0.253301,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,-1.26027,-0.493409,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,-0.516192,0.253301,-0.0217807,0.74408,0.74671,0.51092,0,0,0,0
184,-0.516192,-0.493409,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,-1.26027,0.253301,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,-0.516192,0.253301,0.489139,0.74408,0.74671,0.51092,0,0,0,0
184,0.227888,-1.24012,-0.0217807,0.37204,0.373355,0.25546,0.246072,-0.986829,5.85991e-05,3.00251e-06
184,0.599928,-1.24012,-0.0217807,0.37204,0.373355,0.25546,0,0,0,0
184,0.227888,-0.866764,-0.0217807,0.37204,0.373355,0.25546,0.47508,-0.76813,-0.000233442,3.69382e-08
184,0.227888,-1.24012,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,0.599928,-0.866764,-0.0217807,0.37204,0.373355,0.25546,0,0,0,0
184,0.599928,-1.24012,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,0.227888,-0.866764,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,0.599928,-0.866764,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,-0.516192,-0.493409,-0.0217807,0.37204,0.373355,0.25546,-0.260273,-0.366084,-0.00604673,1.65963e-07
184,-0.144152,-0.493409,-0.0217807,0.37204,0.373355,0.25546,0,0,0,0
184,-0.516192,-0.120054,-0.0217807,0.37204,0.373355,0.25546,0,0,0,0
184,-0.516192,-0.493409,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,-0.144152,-0.120054,-0.0217807,0.37204,0.373355,0.25546,-1.85413e-05,1.08872e-05,4.78464e-07,1
184,-0.144152,-0.493409,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,-0.516192,-0.120054,0.233679,0.37204,0.373355,0.25546,0,0,0,0
184,-0.144152,-0.120054,0.233679,0.37204,0.373355,0.25546,0,0,0,0
185,-1.24181,-1.98275,-1.04359,2.96192,2.98276,2.04365,-1.6166e-05,7.44197e-06,3.73129e-07,1.00001
185,-1.24181,-1.98275,-1.04359,1.48096,1.49138,1.02182,0,0,0,0
185,0.239148,-1.98275,-1.04359,1.48096,1.49138,1.02182,0,0,0,0
185,-1.24181,-0.491369,-1.04359,1.48096,1.49138,1.02182,0,0,0,0
185,-1.24181,-1.98275,-0.0217642,1.48096,1.49138,1.02182,0,0,0,0
185,0.239148,-0.491369,-1.04359,1.48096,1.49138,1.02182,0.72011,-0.148181,-0.0435873,2.44696e-06
185,0.239148,-1.98275,-0.0217642,1.48096,1.49138,1.02182,0.265258,-0.980023,5.50721e-05,3.03945e-06
185,-1.24181,-0.491369,-0.0217642,1.48096,1.49138,1.02182,-1.87344e-05,1.07833e-05,4.7962e-07,1
185,0.239148,-0.491369,-0.0217642,1.48096,1.49138,1.02182,0,0,0,0
185,0.239148,-1.98275,-0.0217642,0.740481,0.74569,0.510912,0,0,0,0
185,0.979629,-1.98275,-0.0217642,0.740481,0.74569,0.510912,0,0,0,0
185,0.239148,-1.23706,-0.0217642,0.740481,0.74569,0.510912,0.265258,-0.980023,5.50721e-05,3.03945e-06
185,0.239148,-1.98275,0.489147,0.740481,0.74569,0.510912,0,0,0,0
185,0.979629,-1.23706,-0.0217642,0.740481,0.74569,0.510912,0,0,0,0
185,0.979629,-1.98275,0.489147,0.740481,0.74569,0.510912,0,0,0,0
185,0.239148,-1.23706,0.489147,0.740481,0.74569,0.510912,0,0,0,0
185,0.979629,-1.23706,0.489147,0.740481,0.74569,0.510912,0,0,0,0
185,-1.24181,-0.491369,-0.0217642,0.740481,0.74569,0.510912,0,0,0,0
185,-0.501333,-0.491369,-0.0217642,0.740481,0.74569,0.510912,-1.87344e-05,1.07833e-05,4.7962e-07,1
185,-1.24181,0.254321,-0.0217642,0.740481,0.74569,0.510912,0,0,0,0
